,Code,Company,Exchange,Ex Code
12696,FCVT,Ssi Strategic Convertible Securities ETF,NASDAQ Stock Exchange,NASDAQ
12697,FDBC,Fidelity D & D Bancorp Inc,NASDAQ Stock Exchange,NASDAQ
12698,FDIV,Strategic Income ETF FT,NASDAQ Stock Exchange,NASDAQ
12699,FDMT,4D Molecular Therapeutics Inc,NASDAQ Stock Exchange,NASDAQ
12700,FDNI,FT DJ International Internet ETF,NASDAQ Stock Exchange,NASDAQ
12701,FDT,Dev Mkts Ex-US Alphadex Fund FT,NASDAQ Stock Exchange,NASDAQ
12702,FDTS,Dev Mkts Ex-US Small Cap Alphadex Fund,NASDAQ Stock Exchange,NASDAQ
12703,FDUS,Fidus Investment Cor,NASDAQ Stock Exchange,NASDAQ
12704,FDUSG,Fidus Investment Corp 5.375% Notes Due,NASDAQ Stock Exchange,NASDAQ
12705,FDUSL,Fidus Investment Corp 5.875% Notes Due,NASDAQ Stock Exchange,NASDAQ
12706,FDUSZ,Fidus Investment Corp 6% Notes Due 2024,NASDAQ Stock Exchange,NASDAQ
12707,FEIM,Frequency Elcts Inc,NASDAQ Stock Exchange,NASDAQ
12708,FELE,Franklin Electric Company,NASDAQ Stock Exchange,NASDAQ
12709,FEM,Emrg Mkts Alphadex Fund FT,NASDAQ Stock Exchange,NASDAQ
12710,FEMB,Emrg Mkts Local Currency Bond ETF FT,NASDAQ Stock Exchange,NASDAQ
12711,FEMS,Emrg Mkts Small Cap Alphadex Fund FT,NASDAQ Stock Exchange,NASDAQ
12712,FENC,Fennec Pharmaceuticals Inc,NASDAQ Stock Exchange,NASDAQ
12713,FEP,Europe Alphadex Fund FT,NASDAQ Stock Exchange,NASDAQ
12714,FEUZ,Eurozone Alphadex Fund FT,NASDAQ Stock Exchange,NASDAQ
12715,FEX,Largecap Core Alphadex Fund FT,NASDAQ Stock Exchange,NASDAQ
12716,FEYE,Fireeye Inc,NASDAQ Stock Exchange,NASDAQ
12717,FFBC,First Finl Bncp [Oh],NASDAQ Stock Exchange,NASDAQ
12718,FFBW,Ffbw Inc,NASDAQ Stock Exchange,NASDAQ
12719,FFHL,Fuwei Films [Holding,NASDAQ Stock Exchange,NASDAQ
12720,FFIC,Flushing Finl Corp,NASDAQ Stock Exchange,NASDAQ
12721,FFIN,First Finl Bkshs Inc,NASDAQ Stock Exchange,NASDAQ
12722,FFIV,F5 Networks Inc,NASDAQ Stock Exchange,NASDAQ
12723,FFNW,First Financial Nort,NASDAQ Stock Exchange,NASDAQ
12724,FFWM,First Foundation,NASDAQ Stock Exchange,NASDAQ
12725,FGBI,First Gurty Banc,NASDAQ Stock Exchange,NASDAQ
12726,FGEN,Fibrogen Inc CS,NASDAQ Stock Exchange,NASDAQ
12727,FGF,Fg Financial Group Inc,NASDAQ Stock Exchange,NASDAQ
12728,FGFPP,Fg Financial Group Inc Pfd,NASDAQ Stock Exchange,NASDAQ
12729,FGM,Germany Alphadex Fund FT,NASDAQ Stock Exchange,NASDAQ
12730,FHB,First Hawaiian Inc,NASDAQ Stock Exchange,NASDAQ
12731,FHTX,Foghorn Therapeutics Inc,NASDAQ Stock Exchange,NASDAQ
12732,FIBK,First Interstate Ban,NASDAQ Stock Exchange,NASDAQ
12733,FICS,FT Intl Developed Capital Strength ETF,NASDAQ Stock Exchange,NASDAQ
12734,FID,First Trust S&P Intl Dividend,NASDAQ Stock Exchange,NASDAQ
12735,FIII,Forum Merger III Corporation Cl A,NASDAQ Stock Exchange,NASDAQ
12736,FIIIU,Forum Merger III Corp Units,NASDAQ Stock Exchange,NASDAQ
12737,FIIIW,Forum Merger III Corporation WT,NASDAQ Stock Exchange,NASDAQ
12738,FINX,G-X Fintech Thematic ETF,NASDAQ Stock Exchange,NASDAQ
12739,FISI,Financial Institut,NASDAQ Stock Exchange,NASDAQ
12740,FISV,Fiserv Inc,NASDAQ Stock Exchange,NASDAQ
12741,FITB,Fifth Third Bncp,NASDAQ Stock Exchange,NASDAQ
12742,FITBI,Fifth Third Bancorp,NASDAQ Stock Exchange,NASDAQ
12743,FITBO,Fifth Third Bancorp 4.95% Prf Perpetual,NASDAQ Stock Exchange,NASDAQ
12744,FITBP,Fifth Third Bancorp Depositary Shares,NASDAQ Stock Exchange,NASDAQ
12745,FIVE,Five Below Inc,NASDAQ Stock Exchange,NASDAQ
12746,FIVN,Five9 Inc,NASDAQ Stock Exchange,NASDAQ
12747,FIXD,Tcw Opportunistic Fixed Income ETF FT,NASDAQ Stock Exchange,NASDAQ
12748,FIXX,Homology Medicines Inc,NASDAQ Stock Exchange,NASDAQ
12749,FIZZ,Natl Beverage Cp,NASDAQ Stock Exchange,NASDAQ
12750,FJP,Japan Alphadex Fund FT,NASDAQ Stock Exchange,NASDAQ
12751,FKU,UK Alphadex Fund FT,NASDAQ Stock Exchange,NASDAQ
12752,FLACU,Frazier Lifesciences Acquisition Corp,NASDAQ Stock Exchange,NASDAQ
12753,FLDM,Fluidigm Corp,NASDAQ Stock Exchange,NASDAQ
12754,FLEX,Flextronics Intl Ltd,NASDAQ Stock Exchange,NASDAQ
12755,FLGT,Fulgent Genetics Inc,NASDAQ Stock Exchange,NASDAQ
12756,FLIC,First of Long Isla,NASDAQ Stock Exchange,NASDAQ
12757,FLIR,Flir Systems Inc,NASDAQ Stock Exchange,NASDAQ
12758,FLL,Full House Rsts,NASDAQ Stock Exchange,NASDAQ
12759,FLMN,Falcon Minerals Corp Cl A,NASDAQ Stock Exchange,NASDAQ
12760,FLMNW,Falcon Minerals Corp WT,NASDAQ Stock Exchange,NASDAQ
12761,FLN,Latin America Alphadex Fund FT,NASDAQ Stock Exchange,NASDAQ
12762,FLNT,Fluent Inc,NASDAQ Stock Exchange,NASDAQ
12763,FLUX,Flux Power Holdings Inc,NASDAQ Stock Exchange,NASDAQ
12764,FLWS,1-800-Flowers.com,NASDAQ Stock Exchange,NASDAQ
12765,FLXN,Flexion Therapeutics,NASDAQ Stock Exchange,NASDAQ
12766,FLXS,Flexsteel Inds,NASDAQ Stock Exchange,NASDAQ
12767,FMAO,Farmers & Merch Banc,NASDAQ Stock Exchange,NASDAQ
12768,FMB,Managed Municipal ETF FT,NASDAQ Stock Exchange,NASDAQ
12769,FMBH,First Mid Ill Bncshr,NASDAQ Stock Exchange,NASDAQ
12770,FMBI,First Midwest Bncp,NASDAQ Stock Exchange,NASDAQ
12771,FMBIO,First Midwest Bancorp Inc,NASDAQ Stock Exchange,NASDAQ
12772,FMBIP,First Midwest Bancorp Inc,NASDAQ Stock Exchange,NASDAQ
12773,FMHI,FT Municipal High Income ETF,NASDAQ Stock Exchange,NASDAQ
12774,FMK,Mega Cap Alphadex Fund FT,NASDAQ Stock Exchange,NASDAQ
12775,FMNB,Farmers Natl Banc Cp,NASDAQ Stock Exchange,NASDAQ
12776,FMTX,Forma Therapeutics Holdings Inc,NASDAQ Stock Exchange,NASDAQ
12777,FNCB,FNCB Bancorp Inc,NASDAQ Stock Exchange,NASDAQ
12778,FNHC,Federated Natl Hld,NASDAQ Stock Exchange,NASDAQ
12779,FNK,Mid Cap Value Alphadex Fund FT,NASDAQ Stock Exchange,NASDAQ
12780,FNKO,Funko Inc Cl A,NASDAQ Stock Exchange,NASDAQ
12781,FNLC,First Bancorp Inc,NASDAQ Stock Exchange,NASDAQ
12782,FNWB,First Nw Banc,NASDAQ Stock Exchange,NASDAQ
12783,FNX,Mid Cap Core Alphadex Fund FT,NASDAQ Stock Exchange,NASDAQ
12784,FNY,Mid Cap Growth Alphadex Fund FT,NASDAQ Stock Exchange,NASDAQ
12785,FOCS,Focus Financial Partners Inc Cl A,NASDAQ Stock Exchange,NASDAQ
12786,FOLD,Amicus Therapeutics,NASDAQ Stock Exchange,NASDAQ
12787,FONR,Fonar Corp,NASDAQ Stock Exchange,NASDAQ
12788,FORD,Forward Inds Inc,NASDAQ Stock Exchange,NASDAQ
12789,FORK,Fuling Global Ord Sh,NASDAQ Stock Exchange,NASDAQ
12790,FORM,Formfactor Inc,NASDAQ Stock Exchange,NASDAQ
12791,FORR,Forrester Resrch,NASDAQ Stock Exchange,NASDAQ
12792,FORTY,Formula Sys [1985],NASDAQ Stock Exchange,NASDAQ
12793,FOSL,Fossil Group,NASDAQ Stock Exchange,NASDAQ
12794,FOX,Fox Corp Cl B,NASDAQ Stock Exchange,NASDAQ
12795,FOXA,Fox Corp Cl A,NASDAQ Stock Exchange,NASDAQ
12796,FOXF,Fox Factory Cp,NASDAQ Stock Exchange,NASDAQ
12797,FPA,Asia Pacific Ex-Japan Alphadex Fund FT,NASDAQ Stock Exchange,NASDAQ
12798,FPAY,Flexshopper Inc,NASDAQ Stock Exchange,NASDAQ
12799,FPRX,Five Prime Thera,NASDAQ Stock Exchange,NASDAQ
12800,FPXE,FT Ipox Europe Equity Opportunities ETF,NASDAQ Stock Exchange,NASDAQ
12801,FPXI,FT Intl Equity Opportunities ETF,NASDAQ Stock Exchange,NASDAQ
12802,FRAF,Franklin Finl Svcs Corp,NASDAQ Stock Exchange,NASDAQ
12803,FRAN,Francesca's Holdings,NASDAQ Stock Exchange,NASDAQ
12804,FRBA,First Bank,NASDAQ Stock Exchange,NASDAQ
12805,FRBK,Republic First Bcp,NASDAQ Stock Exchange,NASDAQ
12806,FREE,Whole Earth Brands Inc,NASDAQ Stock Exchange,NASDAQ
12807,FREEW,Whole Earth Brands Inc WT,NASDAQ Stock Exchange,NASDAQ
12808,FREQ,Frequency Therapeutics Inc,NASDAQ Stock Exchange,NASDAQ
12809,FRG,Franchise Group Inc,NASDAQ Stock Exchange,NASDAQ
12810,FRGAP,Franchise Group Inc 7.50% Series A,NASDAQ Stock Exchange,NASDAQ
12811,FRGI,Fiesta Restaurant Gp,NASDAQ Stock Exchange,NASDAQ
12812,FRHC,Freedom Holding Corp,NASDAQ Stock Exchange,NASDAQ
12813,FRLN,Freeline Therapeutics Holdings Plc Adss,NASDAQ Stock Exchange,NASDAQ
12814,FRME,First Merchants Corp,NASDAQ Stock Exchange,NASDAQ
12815,FROG,Jfrog Ltd,NASDAQ Stock Exchange,NASDAQ
12816,FRPH,Frp Holdings Inc,NASDAQ Stock Exchange,NASDAQ
12817,FRPT,Freshpet Inc CS,NASDAQ Stock Exchange,NASDAQ
12818,FRSX,Foresight Autonomous Holdings Ltd ADR,NASDAQ Stock Exchange,NASDAQ
12819,FRTA,Forterra Inc,NASDAQ Stock Exchange,NASDAQ
12820,FSBW,FS Bancorp Inc,NASDAQ Stock Exchange,NASDAQ
12821,FSDC,FS Development Corp Cl A,NASDAQ Stock Exchange,NASDAQ
12822,FSEA,First Seacoast Bancorp,NASDAQ Stock Exchange,NASDAQ
12823,FSFG,First Savings Financ,NASDAQ Stock Exchange,NASDAQ
12824,FSLR,First Solar Inc,NASDAQ Stock Exchange,NASDAQ
12825,FSRV,Finserv Acquisition Corp Cl A,NASDAQ Stock Exchange,NASDAQ
12826,FSRVU,Finserv Acquisition Corp,NASDAQ Stock Exchange,NASDAQ
12827,FSRVW,Finserv Acquisition Corp WT,NASDAQ Stock Exchange,NASDAQ
12828,FSTR,Foster L B Company,NASDAQ Stock Exchange,NASDAQ
12829,FSTX,F-Star Therapeutics Inc,NASDAQ Stock Exchange,NASDAQ
12830,FSV,Firstsrvce Sub VT Sh,NASDAQ Stock Exchange,NASDAQ
12831,FSZ,Switzerland Alphadex Fund FT,NASDAQ Stock Exchange,NASDAQ
12832,FTA,Largecap Value Alphadex Fund FT,NASDAQ Stock Exchange,NASDAQ
12833,FTAG,Indxx Global Agriculture ETF FT,NASDAQ Stock Exchange,NASDAQ
12834,FTC,Largecap Growth Alphadex Fund FT,NASDAQ Stock Exchange,NASDAQ
12835,FTCS,Capital Strength ETF FT,NASDAQ Stock Exchange,NASDAQ
12836,FTCVU,Fintech Acquisition Corp. V,NASDAQ Stock Exchange,NASDAQ
12837,FTDR,Frontdoor Inc,NASDAQ Stock Exchange,NASDAQ
12838,FTEK,Fuel Tech Inc,NASDAQ Stock Exchange,NASDAQ
12839,FTFT,Future Fintech Group Inc,NASDAQ Stock Exchange,NASDAQ
12840,FTGC,Global Tactical Commodity Strategy Fund,NASDAQ Stock Exchange,NASDAQ
12841,FTHI,High Income ETF FT,NASDAQ Stock Exchange,NASDAQ
12842,FTHM,Fathom Holdings Inc,NASDAQ Stock Exchange,NASDAQ
12843,FTIV,Fintech Acquisition Corp IV Cl A,NASDAQ Stock Exchange,NASDAQ
12844,FTIVU,Fintech Acquisition Corp. IV,NASDAQ Stock Exchange,NASDAQ
12845,FTIVW,Fintech Acquisition Corp IV WT,NASDAQ Stock Exchange,NASDAQ
12846,FTLB,Low Beta Income ETF FT,NASDAQ Stock Exchange,NASDAQ
12847,FTNT,Fortinet Inc,NASDAQ Stock Exchange,NASDAQ
12848,FTOC,Ftac Olympus Acquisition Corp Cl A,NASDAQ Stock Exchange,NASDAQ
12849,FTOCU,Ftac Olympus Acquisition Corp,NASDAQ Stock Exchange,NASDAQ
12850,FTOCW,Ftac Olympus Acquisition Corp WT,NASDAQ Stock Exchange,NASDAQ
12851,FTRI,Indxx Global Natural Resources Income,NASDAQ Stock Exchange,NASDAQ
12852,FTSL,Senior Loan ETF FT,NASDAQ Stock Exchange,NASDAQ
12853,FTSM,Enhanced Short Maturity ETF FT,NASDAQ Stock Exchange,NASDAQ
12854,FTXD,Nasdaq Retail ETF FT,NASDAQ Stock Exchange,NASDAQ
12855,FTXG,Nasdaq Food & Beverage ETF FT,NASDAQ Stock Exchange,NASDAQ
12856,FTXH,Nasdaq Pharmaceuticals ETF FT,NASDAQ Stock Exchange,NASDAQ
12857,FTXL,Nasdaq Semiconductor ETF FT,NASDAQ Stock Exchange,NASDAQ
12858,FTXN,Nasdaq Oil & Gas ETF FT,NASDAQ Stock Exchange,NASDAQ
12859,FTXO,Nasdaq Bank ETF FT,NASDAQ Stock Exchange,NASDAQ
12860,FTXR,Nasdaq Transportation ETF FT,NASDAQ Stock Exchange,NASDAQ
12861,FULC,Fulcrum Therapeutics Inc,NASDAQ Stock Exchange,NASDAQ
12862,FULT,Fulton Financial Cor,NASDAQ Stock Exchange,NASDAQ
12863,FULTP,Fulton Financial Corp,NASDAQ Stock Exchange,NASDAQ
12864,FUNC,First United Corp,NASDAQ Stock Exchange,NASDAQ
12865,FUND,Sprott Focus Trust,NASDAQ Stock Exchange,NASDAQ
12866,FUSB,First US Bancshares Inc,NASDAQ Stock Exchange,NASDAQ
12867,FUSN,Fusion Pharmaceuticals Inc,NASDAQ Stock Exchange,NASDAQ
12868,FUTU,Futu Holdings Ltd,NASDAQ Stock Exchange,NASDAQ
12869,FUV,Arcimoto Inc,NASDAQ Stock Exchange,NASDAQ
12870,FV,Dorsey Wright Focus 5 ETF FT,NASDAQ Stock Exchange,NASDAQ
12871,FVAM,501 Acquisition Corp. Cl A,NASDAQ Stock Exchange,NASDAQ
12872,FVC,Dorsey Wright Dynamic Focus 5 ETF FT,NASDAQ Stock Exchange,NASDAQ
12873,FVCB,Fvcbankcorp Inc,NASDAQ Stock Exchange,NASDAQ
12874,FVE,Five Star Quality Care,NASDAQ Stock Exchange,NASDAQ
12875,FWONA,Liberty Media F1 Series A,NASDAQ Stock Exchange,NASDAQ
12876,FWONK,Liberty Media F1 Series K,NASDAQ Stock Exchange,NASDAQ
12877,FWP,Forward Pharma Ads,NASDAQ Stock Exchange,NASDAQ
12878,FWRD,Foward Air Corp,NASDAQ Stock Exchange,NASDAQ
12879,FXNC,First Natl Corp Strasburg VA,NASDAQ Stock Exchange,NASDAQ
12880,FYC,Smallcap Growth Alphadex Fund FT,NASDAQ Stock Exchange,NASDAQ
12881,FYT,Smallcap Value Alphadex Fund FT,NASDAQ Stock Exchange,NASDAQ
12882,FYX,Smallcap Core Alphadex Fund FT,NASDAQ Stock Exchange,NASDAQ
14367,GABC,German Amer Bncp Inc,NASDAQ Stock Exchange,NASDAQ
14368,GAIA,Gaiam Inc,NASDAQ Stock Exchange,NASDAQ
14369,GAIN,Gladstone Investment,NASDAQ Stock Exchange,NASDAQ
14370,GAINL,Gladstone Investment Corp Term Pfd Ser E,NASDAQ Stock Exchange,NASDAQ
14371,GAINM,Gladstone Investment Corp,NASDAQ Stock Exchange,NASDAQ
14372,GALT,Galectin Therapeutic,NASDAQ Stock Exchange,NASDAQ
14373,GAN,Gan Ltd,NASDAQ Stock Exchange,NASDAQ
14374,GASS,Stealthgas Inc,NASDAQ Stock Exchange,NASDAQ
14375,GBCI,Glacier Bancorp Inc,NASDAQ Stock Exchange,NASDAQ
14376,GBDC,Golub Capital Bdc,NASDAQ Stock Exchange,NASDAQ
14377,GBIO,Generation Bio CO,NASDAQ Stock Exchange,NASDAQ
14378,GBLI,Global Indemnity Plc,NASDAQ Stock Exchange,NASDAQ
14379,GBLIL,Global Indemnity Ltd 7.875%,NASDAQ Stock Exchange,NASDAQ
14380,GBT,Global Blood Ther,NASDAQ Stock Exchange,NASDAQ
14381,GCBC,Greene County Bncp,NASDAQ Stock Exchange,NASDAQ
14382,GCMG,Gcm Grosvenor Inc,NASDAQ Stock Exchange,NASDAQ
14383,GCMGW,Gcm Grosvenor Inc WT,NASDAQ Stock Exchange,NASDAQ
14384,GDEN,Golden Entmt,NASDAQ Stock Exchange,NASDAQ
14385,GDRX,Goodrx Holdings Inc Cl A,NASDAQ Stock Exchange,NASDAQ
14386,GDS,Gds Holdings Ltd,NASDAQ Stock Exchange,NASDAQ
14387,GDYN,Grid Dynamics Holdings Inc,NASDAQ Stock Exchange,NASDAQ
14388,GDYNW,Grid Dynamics Holdings Inc WT,NASDAQ Stock Exchange,NASDAQ
14389,GEC,Great Elm Capital Group Inc,NASDAQ Stock Exchange,NASDAQ
14390,GECC,Great Elm Capital Corp,NASDAQ Stock Exchange,NASDAQ
14391,GECCL,Great Elm Capital Corp 6.50% Notes Due,NASDAQ Stock Exchange,NASDAQ
14392,GECCM,Great Elm Capital Corp 6.75% Notes Due,NASDAQ Stock Exchange,NASDAQ
14393,GECCN,Great Elm Capital Corp 6.5% Notes Due,NASDAQ Stock Exchange,NASDAQ
14394,GENC,Gencor Industries IN,NASDAQ Stock Exchange,NASDAQ
14395,GENE,Genetic Tech Spn Ads,NASDAQ Stock Exchange,NASDAQ
14396,GENY,Principal Millennials Index ETF,NASDAQ Stock Exchange,NASDAQ
14397,GEOS,Geospace Technologie,NASDAQ Stock Exchange,NASDAQ
14398,GERN,Geron Corp,NASDAQ Stock Exchange,NASDAQ
14399,GEVO,Gevo Inc,NASDAQ Stock Exchange,NASDAQ
14400,GFED,Guaranty Fedl Bcshs,NASDAQ Stock Exchange,NASDAQ
14401,GFN,General Finance Corp,NASDAQ Stock Exchange,NASDAQ
14402,GFNCP,General Fn Cum Pfd C,NASDAQ Stock Exchange,NASDAQ
14403,GFNSL,Genrl Fin Sr Nt 2021,NASDAQ Stock Exchange,NASDAQ
14404,GFNSZ,General Finance Corporation 7.875%,NASDAQ Stock Exchange,NASDAQ
14405,GGAL,Grupo Fin Galicia,NASDAQ Stock Exchange,NASDAQ
14406,GH,Guardant Health Inc,NASDAQ Stock Exchange,NASDAQ
14407,GHIV,Gores Holdings IV Inc Cl A,NASDAQ Stock Exchange,NASDAQ
14408,GHIVU,Gores Holdings IV Inc,NASDAQ Stock Exchange,NASDAQ
14409,GHIVW,Gores Holdings IV Inc WT,NASDAQ Stock Exchange,NASDAQ
14410,GHSI,Guardion Health Sciences Inc,NASDAQ Stock Exchange,NASDAQ
14411,GHVIU,Gores Holdings Vi Inc,NASDAQ Stock Exchange,NASDAQ
14412,GIFI,Gulf Island Fab,NASDAQ Stock Exchange,NASDAQ
14413,GIGE,Sofi Gig Economy ETF,NASDAQ Stock Exchange,NASDAQ
14414,GIGM,Gigamedia Ltd,NASDAQ Stock Exchange,NASDAQ
14415,GIII,G-III Apparel Gp,NASDAQ Stock Exchange,NASDAQ
14416,GILD,Gilead Sciences Inc,NASDAQ Stock Exchange,NASDAQ
14417,GILT,Gilat Satellite Ntwk,NASDAQ Stock Exchange,NASDAQ
14418,GLAD,Gladstone Cap Corp,NASDAQ Stock Exchange,NASDAQ
14419,GLADD,Gladstone Capital Corp 6.125% Notes Due,NASDAQ Stock Exchange,NASDAQ
14420,GLADL,Gladstone Capital Corp 5.375% Notes Due,NASDAQ Stock Exchange,NASDAQ
14421,GLAQU,Globis Acquisition Corp,NASDAQ Stock Exchange,NASDAQ
14422,GLBS,Globus Maritime Limi,NASDAQ Stock Exchange,NASDAQ
14423,GLBZ,Glen Burnie Bancorp,NASDAQ Stock Exchange,NASDAQ
14424,GLDD,Great Lakes Drg Dock,NASDAQ Stock Exchange,NASDAQ
14425,GLDI,CS X-Links Gold Share,NASDAQ Stock Exchange,NASDAQ
14426,GLG,China Bat Group Inc,NASDAQ Stock Exchange,NASDAQ
14427,GLIBA,Gci Liberty Inc Cl A,NASDAQ Stock Exchange,NASDAQ
14428,GLIBP,Gci Liberty Inc Ser A Pfd,NASDAQ Stock Exchange,NASDAQ
14429,GLMD,Galmed Pharmaceutica,NASDAQ Stock Exchange,NASDAQ
14430,GLNG,Golar Lng Ltd,NASDAQ Stock Exchange,NASDAQ
14431,GLPG,Galapagos NV,NASDAQ Stock Exchange,NASDAQ
14432,GLPI,Gaming & Leisure,NASDAQ Stock Exchange,NASDAQ
14433,GLRE,Greenlight Cap. Re.,NASDAQ Stock Exchange,NASDAQ
14434,GLSI,Greenwich Lifesciences Inc,NASDAQ Stock Exchange,NASDAQ
14435,GLTO,Galecto Inc,NASDAQ Stock Exchange,NASDAQ
14436,GLUU,Glu Mobile Inc,NASDAQ Stock Exchange,NASDAQ
14437,GLYC,Glycomimetics Inc,NASDAQ Stock Exchange,NASDAQ
14438,GMAB,Genmab A/S,NASDAQ Stock Exchange,NASDAQ
14439,GMBL,Esports Entertainment Group Inc,NASDAQ Stock Exchange,NASDAQ
14440,GMBLW,Esports Entertainment Group Inc WT,NASDAQ Stock Exchange,NASDAQ
14441,GMDA,Gamida Cell Ltd,NASDAQ Stock Exchange,NASDAQ
14442,GMHI,Gores Metropoulos Cl A,NASDAQ Stock Exchange,NASDAQ
14443,GMHIU,Luminar Technologies Inc Un,NASDAQ Stock Exchange,NASDAQ
14444,GMHIW,Gores Metropoulos WT,NASDAQ Stock Exchange,NASDAQ
14445,GMLP,Golar Lng Partners,NASDAQ Stock Exchange,NASDAQ
14446,GMLPP,Golar Lng Partners LP,NASDAQ Stock Exchange,NASDAQ
14447,GNCA,Genocea Biosciences,NASDAQ Stock Exchange,NASDAQ
14448,GNFT,Genfit S.A. ADR,NASDAQ Stock Exchange,NASDAQ
14449,GNLN,Greenlane Holdings Inc Cl A,NASDAQ Stock Exchange,NASDAQ
14450,GNMA,GNMA Bond Ishares ETF,NASDAQ Stock Exchange,NASDAQ
14451,GNMK,Genmark Diagnostics,NASDAQ Stock Exchange,NASDAQ
14452,GNOM,G-X Genomics & Biotechnology ETF,NASDAQ Stock Exchange,NASDAQ
14453,GNPX,Genprex Inc,NASDAQ Stock Exchange,NASDAQ
14454,GNRS,Greenrose Acquisition Corp,NASDAQ Stock Exchange,NASDAQ
14455,GNRSU,Greenrose Acquisition Corp,NASDAQ Stock Exchange,NASDAQ
14456,GNRSW,Greenrose Acquisition Corp WT,NASDAQ Stock Exchange,NASDAQ
14457,GNSS,Genasys Inc,NASDAQ Stock Exchange,NASDAQ
14458,GNTX,Gentex Corp,NASDAQ Stock Exchange,NASDAQ
14459,GNTY,Guaranty Bancshares Inc,NASDAQ Stock Exchange,NASDAQ
14460,GNUS,Genius Brands International Inc,NASDAQ Stock Exchange,NASDAQ
14461,GO,Grocery Outlet Holding Corp,NASDAQ Stock Exchange,NASDAQ
14462,GOCO,Gohealth Inc Cl A,NASDAQ Stock Exchange,NASDAQ
14463,GOGL,Golden Ocean Gp,NASDAQ Stock Exchange,NASDAQ
14464,GOGO,Gogo Inc,NASDAQ Stock Exchange,NASDAQ
14465,GOOD,Gladstone Comml,NASDAQ Stock Exchange,NASDAQ
14466,GOODM,Gladstone Commercial Corp,NASDAQ Stock Exchange,NASDAQ
14467,GOODN,Gladstone Commercial Corp Prf Perpetual,NASDAQ Stock Exchange,NASDAQ
14468,GOOG,Alphabet Cl C,NASDAQ Stock Exchange,NASDAQ
14469,GOOGL,Alphabet Cl A,NASDAQ Stock Exchange,NASDAQ
14470,GOSS,Gossamer Bio Inc,NASDAQ Stock Exchange,NASDAQ
14471,GOVX,Geovax Labs,NASDAQ Stock Exchange,NASDAQ
14472,GOVXW,Geovax Labs Inc Warrants,NASDAQ Stock Exchange,NASDAQ
14473,GP,Greenpower Motor Company Inc,NASDAQ Stock Exchange,NASDAQ
14474,GPOR,Gulfport Energy Corp,NASDAQ Stock Exchange,NASDAQ
14475,GPP,Green Plains Partners LP,NASDAQ Stock Exchange,NASDAQ
14476,GPRE,Green Plains Inc,NASDAQ Stock Exchange,NASDAQ
14477,GPRO,Gopro Inc Cl A,NASDAQ Stock Exchange,NASDAQ
14478,GRAY,Graybug Vision Inc,NASDAQ Stock Exchange,NASDAQ
14479,GRBK,Green Brick Partners,NASDAQ Stock Exchange,NASDAQ
14480,GRCY,Greencity Acquisition Corp,NASDAQ Stock Exchange,NASDAQ
14481,GRCYU,Greencity Acquisition Corp,NASDAQ Stock Exchange,NASDAQ
14482,GRCYW,Greencity Acquisition Corp Warrants,NASDAQ Stock Exchange,NASDAQ
14483,GRFS,Grifols S.A.,NASDAQ Stock Exchange,NASDAQ
14484,GRID,Nasdaq Clean Edge Smart Grid Infr Fund,NASDAQ Stock Exchange,NASDAQ
14485,GRIF,Griffin Industrial,NASDAQ Stock Exchange,NASDAQ
14486,GRIL,Muscle Maker Inc,NASDAQ Stock Exchange,NASDAQ
14487,GRIN,Grindrod Shipping Holdings Ltd,NASDAQ Stock Exchange,NASDAQ
14488,GRMN,Garmin Ltd,NASDAQ Stock Exchange,NASDAQ
14489,GRNQ,Greenpro Capital Corp,NASDAQ Stock Exchange,NASDAQ
14490,GRNV,Greenvision Acquisition Corp,NASDAQ Stock Exchange,NASDAQ
14491,GRNVR,Greenvision Acquisition Corp Rights,NASDAQ Stock Exchange,NASDAQ
14492,GRNVU,Greenvision Acquisition Corp,NASDAQ Stock Exchange,NASDAQ
14493,GRNVW,Greenvision Acquisition Corp WT,NASDAQ Stock Exchange,NASDAQ
14494,GROW,U S Global Inv Inc,NASDAQ Stock Exchange,NASDAQ
14495,GRPN,Groupon Cl A,NASDAQ Stock Exchange,NASDAQ
14496,GRSV,Gores Holdings V Inc,NASDAQ Stock Exchange,NASDAQ
14497,GRSVU,Gores Holdings V Inc,NASDAQ Stock Exchange,NASDAQ
14498,GRSVW,Gores Holdings V Inc WT,NASDAQ Stock Exchange,NASDAQ
14499,GRTS,Gritstone Oncology Inc,NASDAQ Stock Exchange,NASDAQ
14500,GRTX,Galera Therapeutics Inc,NASDAQ Stock Exchange,NASDAQ
14501,GRVY,Gravity CO Ltd,NASDAQ Stock Exchange,NASDAQ
14502,GRWG,Growgeneration Corp,NASDAQ Stock Exchange,NASDAQ
14503,GSBC,Great Southern Bncp,NASDAQ Stock Exchange,NASDAQ
14504,GSHD,Goosehead Insurance Inc Cl A,NASDAQ Stock Exchange,NASDAQ
14505,GSIT,Gsi Technology Inc,NASDAQ Stock Exchange,NASDAQ
14506,GSKY,Greensky Inc Cl A,NASDAQ Stock Exchange,NASDAQ
14507,GSM,Ferroglobe Plc Os,NASDAQ Stock Exchange,NASDAQ
14508,GSMG,Glory Star New Media Group Holdings Ltd,NASDAQ Stock Exchange,NASDAQ
14509,GSMGW,Glory Star New Media Group Holdings Ltd,NASDAQ Stock Exchange,NASDAQ
14510,GSUM,Gridsum Holding Inc,NASDAQ Stock Exchange,NASDAQ
